FSCL_YY	OFFC_CD	OFFC_NM	FSCL_CD	FSCL_NM	ACCT_CD	ACCT_NM	IKWAN_CD	IKWAN_NM	IHANG_CD	IHANG_NM	REVN_BDGAMT_F	REVN_BDGAMT_M	FNT_UDAMT	REVN_BDG_CAMT	RD_AMT	RC_AMT	RV_NAMT	NPL_AMT	NRC_AMT
2007	016	농림부	110	일반회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	1835000000	1835000000	0	1835000000	812107840	789937600	789937600	0	22170240
2007	016	농림부	110	일반회계	00	NA	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	20000	20000	20000	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	11	재산수입	54	기타이자수입및재산수입	33598000000	33598000000	0	33598000000	20638015320	20638015320	20638015320	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	15547540	15547540	15547540	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	12	경상이전수입	59	기타경상이전수입	89168000000	89168000000	0	89168000000	20127280590	19871256330	19871256330	0	256024260
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	13	재화및용역판매수입	65	면허료및수수료	0	0	0	0	3478000	3478000	3478000	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	13	재화및용역판매수입	69	잡수입	0	0	0	0	5137980	5137980	5137980	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	15	관유물매각대	71	고정자산매각대	0	0	0	0	2824980	2824980	2824980	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	31345000	31345000	31345000	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	20	융자및전대차관원금회수	75	융자원금회수	759324000000	759324000000	0	759324000000	636178863950	636178863950	636178863950	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	33	전년도이월금	88	전년도이월금	375069323000	375069323000	0	375069323000	26791054540	26791054540	26791054540	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	40	정부내부수입및기타	91	전입금	3194921000000	3194921000000	0	3194921000000	3194921000000	3194921000000	3194921000000	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	40	정부내부수입및기타	92	예탁원금회수	150000000000	150000000000	0	150000000000	150000000000	150000000000	150000000000	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	40	정부내부수입및기타	94	예수금	200000000000	200000000000	0	200000000000	200000000000	200000000000	200000000000	0	0
2007	016	농림부	213	농어촌구조개선특별회계	01	구조개선사업계정	40	정부내부수입및기타	95	예탁이자수입	6334000000	6334000000	0	6334000000	4500000000	4500000000	4500000000	0	0
2007	016	농림부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	08	농어촌특별세	37	농어촌특별세	3292200000000	3292200000000	0	3292200000000	3800942381480	3800942381480	3800942381480	0	0
2007	016	농림부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	11	재산수입	54	기타이자수입및재산수입	5322000000	5322000000	0	5322000000	4357076550	4357076550	4357076550	0	0
2007	016	농림부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	12	경상이전수입	58	가산금	0	0	0	0	4670930	4670930	4670930	0	0
2007	016	농림부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	12	경상이전수입	59	기타경상이전수입	3414000000	3414000000	0	3414000000	8112578480	7855622880	7855622880	0	256955600
2007	016	농림부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	20	융자및전대차관원금회수	75	융자원금회수	30259000000	30259000000	0	30259000000	23987024380	23987024380	23987024380	0	0
2007	016	농림부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	33	전년도이월금	88	전년도이월금	0	0	0	0	270224654840	270224654840	270224654840	0	0
2007	016	농림부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	40	정부내부수입및기타	92	예탁원금회수	14432000000	14432000000	0	14432000000	14431549680	14431549680	14431549680	0	0
2007	016	농림부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	40	정부내부수입및기타	95	예탁이자수입	15633000000	15633000000	0	15633000000	15387308120	15387308120	15387308120	0	0
2007	016	농림부	229	국가균형발전특별회계	01	지역개발사업계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	325000000	325000000	325000000	0	0
2007	016	농림부	310	양곡관리특별회계	01	자본계정	15	관유물매각대	71	고정자산매각대	2000	2000	0	2000	0	0	0	0	0
2007	016	농림부	310	양곡관리특별회계	01	자본계정	33	전년도이월금	88	전년도이월금	1000	1000	0	1000	811330	811330	811330	0	0
2007	016	농림부	310	양곡관리특별회계	01	자본계정	40	정부내부수입및기타	91	전입금	1000	1000	0	1000	0	0	0	0	0
2007	016	농림부	310	양곡관리특별회계	02	손익계정	10	기업특별회계영업수입	41	양곡사업수입	778936394000	778936394000	0	778936394000	653774034280	653644388280	653644388280	0	129646000
2007	016	농림부	310	양곡관리특별회계	02	손익계정	12	경상이전수입	59	기타경상이전수입	356000	356000	0	356000	32350510	32350510	32350510	0	0
2007	016	농림부	310	양곡관리특별회계	02	손익계정	13	재화및용역판매수입	69	잡수입	4360010000	4360010000	0	4360010000	6598529650	6598529650	6598529650	0	0
2007	016	농림부	310	양곡관리특별회계	02	손익계정	33	전년도이월금	88	전년도이월금	1000	1000	0	1000	57465073370	57465073370	57465073370	0	0
2007	016	농림부	310	양곡관리특별회계	02	손익계정	40	정부내부수입및기타	91	전입금	510363002000	510363002000	0	510363002000	510363000000	510363000000	510363000000	0	0
2007	017	건설교통부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	1399469000	1399469000	0	1399469000	2890986250	1825261050	1825261050	46074220	1019650980
2007	017	건설교통부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	456876000	456876000	0	456876000	1465464970	1464535040	1464535040	0	929930
2007	017	건설교통부	110	일반회계	00	NA	12	경상이전수입	56	벌금및몰수금	659000000	659000000	0	659000000	2465294080	355798000	355798000	116112500	1993383580
2007	017	건설교통부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	544898000	544898000	0	544898000	2715813550	1310148600	1310148600	342200	1405322750
2007	017	건설교통부	110	일반회계	00	NA	12	경상이전수입	58	가산금	6600000	6600000	0	6600000	66436480	6964460	6964460	2986320	56485700
2007	017	건설교통부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	10961000000	10961000000	0	10961000000	14055242610	13155027910	13155027910	0	900214700
2007	017	건설교통부	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	20480000	20480000	0	20480000	32436470	32436470	32436470	0	0
2007	017	건설교통부	110	일반회계	00	NA	13	재화및용역판매수입	66	입학금및수업료	200170000	200170000	0	200170000	176398670	176398670	176398670	0	0
2007	017	건설교통부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	2864000000	2864000000	0	2864000000	3632862830	3631915240	3631915240	0	947590
2007	017	건설교통부	110	일반회계	00	NA	14	수입대체경비수입	65	면허료및수수료	176453000	176453000	0	176453000	186638820	186586220	186586220	0	52600
2007	017	건설교통부	110	일반회계	00	NA	14	수입대체경비수입	69	잡수입	1856062000	1856062000	0	1856062000	1354150460	1352503060	1352503060	0	1647400
2007	017	건설교통부	110	일반회계	00	NA	15	관유물매각대	71	고정자산매각대	32776000	32776000	0	32776000	4504300	4504300	4504300	0	0
2007	017	건설교통부	110	일반회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	3433166000	3433166000	0	3433166000	4181387370	4142586460	4142586460	0	38800910
2007	017	건설교통부	110	일반회계	00	NA	15	관유물매각대	73	재고자산매각대및유동자산	9457000	9457000	0	9457000	2010000	2010000	2010000	0	0
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	11	재산수입	51	관유물대여료	11015723000	11015723000	0	11015723000	18067162325	10978476420	10978476420	337100	7088348805
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	11	재산수입	52	정부출자수입	3000000000	3000000000	0	3000000000	33727119230	33727119230	33727119230	0	0
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	11	재산수입	54	기타이자수입및재산수입	41300000000	41300000000	0	41300000000	32329381690	32325559310	32325559310	0	3822380
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	12	경상이전수입	56	벌금및몰수금	0	0	0	0	107494340	0	0	0	107494340
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	452654410	232535560	232535560	38836530	181282320
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	12	경상이전수입	58	가산금	0	0	0	0	161183300	49800380	49800380	0	111382920
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	12	경상이전수입	59	기타경상이전수입	7425000000	7425000000	0	7425000000	2245529610	1833666040	1833666040	0	411863570
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	13	재화및용역판매수입	69	잡수입	0	0	0	0	213890530	126504290	126504290	0	87386240
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	15	관유물매각대	71	고정자산매각대	0	0	0	0	166393360	166393360	166393360	0	0
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	15	관유물매각대	72	토지및무형자산매각대	1872000000	1872000000	0	1872000000	4402174240	4390263740	4390263740	0	11910500
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	20	융자및전대차관원금회수	75	융자원금회수	56300000000	56300000000	0	56300000000	66617182730	66617182730	66617182730	0	0
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	33	전년도이월금	88	전년도이월금	51000000000	51000000000	0	51000000000	195706250680	195706250680	195706250680	0	0
2007	017	건설교통부	214	교통시설특별회계	01	도로계정	40	정부내부수입및기타	91	전입금	6492170150000	6492170150000	0	6492170150000	6500926770000	6500926770000	6500926770000	0	0
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	11	재산수입	51	관유물대여료	0	0	0	0	5969412400	93180590	93180590	1528936970	4347294840
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	11	재산수입	54	기타이자수입및재산수입	108439000000	108439000000	0	108439000000	108927556250	108729548570	108729548570	100241140	97766540
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	28215107300	858687980	858687980	12804729640	14551689680
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	12	경상이전수입	58	가산금	0	0	0	0	629548360	629548360	629548360	0	0
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	254495890	254495890	254495890	0	0
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	13	재화및용역판매수입	69	잡수입	0	0	0	0	655917700	655917700	655917700	0	0
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	15	관유물매각대	72	토지및무형자산매각대	0	0	0	0	41632062400	41632062400	41632062400	0	0
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	20	융자및전대차관원금회수	75	융자원금회수	28838000000	28838000000	0	28838000000	28833200000	28833200000	28833200000	0	0
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	33	전년도이월금	88	전년도이월금	0	0	0	0	7246810540	7246810540	7246810540	0	0
2007	017	건설교통부	214	교통시설특별회계	02	철도계정	40	정부내부수입및기타	91	전입금	1908662000000	1908662000000	0	1908662000000	1909774806000	1909774806000	1909774806000	0	0
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	11	재산수입	51	관유물대여료	0	0	0	0	72886350	72523890	72523890	0	362460
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	11	재산수입	52	정부출자수입	0	0	0	0	2859745090	2859745090	2859745090	0	0
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	1454900	1454900	1454900	0	0
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	12	경상이전수입	56	벌금및몰수금	0	0	0	0	192500000	187900000	187900000	0	4600000
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	451546200	419207080	419207080	0	32339120
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	12	경상이전수입	58	가산금	0	0	0	0	637620	501010	501010	0	136610
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	12	경상이전수입	59	기타경상이전수입	3000000000	3000000000	0	3000000000	5856649430	5816803380	5816803380	0	39846050
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	13	재화및용역판매수입	65	면허료및수수료	0	0	0	0	7505000	7197000	7197000	0	308000
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	13	재화및용역판매수입	67	항공항만및용수수입	30606000000	30606000000	0	30606000000	33724913090	33724038570	33724038570	0	874520
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	13	재화및용역판매수입	69	잡수입	0	0	0	0	14594550	14594550	14594550	0	0
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	33	전년도이월금	88	전년도이월금	0	0	0	0	4323086150	4323086150	4323086150	0	0
2007	017	건설교통부	214	교통시설특별회계	03	공항계정	40	정부내부수입및기타	91	전입금	312337000000	312337000000	0	312337000000	312337000000	312337000000	312337000000	0	0
2007	017	건설교통부	214	교통시설특별회계	05	광역교통시설계정	12	경상이전수입	58	가산금	0	0	0	0	1397458180	203837050	203837050	0	1193621130
